mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
46	46	1/4	1/4	6/8	2	1	viio7	Bb	bVII	I	viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
46	46	3/8	3/8	6/8	2	1	viio7(9)	Bb	bVII	I	viio7(9)	vii	o	7	9				o7	0	0	5, 2, -1, -4	0	5	5
46	46	11/16	11/16	6/8	2	1	viio7	Bb	bVII	I	viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
47	47	0	0	6/8	2	1	I	Bb	bVII	I	I	I							M	0	0	0, 4, 1		0	0
47	47	5/8	5/8	6/8	2	1	viio65(+2)/V	Bb	bVII	I	viio65(+2)/V	vii	o	65	+2	V			o7	0	0	3, 0, -3, 6	1	6	3
48	48	0	0	6/8	2	1	I	Bb	bVII	I	I	I							M	0	0	0, 4, 1		0	0
48	48	1/4	1/4	6/8	2	1	viio2	Bb	bVII	I	viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
48	48	3/8	3/8	6/8	2	1	viio2(9)	Bb	bVII	I	viio2(9)	vii	o	2	9				o7	0	0	-4, 5, 2, -1	0	5	-4
48	48	11/16	11/16	6/8	2	1	viio2	Bb	bVII	I	viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
49	49	0	0	6/8	2	1	I	Bb	bVII	I	I	I							M	0	0	0, 4, 1		0	0
49	49	1/2	1/2	6/8	2	1	ii65	Bb	bVII	I	ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
49	49	5/8	5/8	6/8	2	1	I]	Bb	bVII	I	I	I							M	0	0	0, 4, 1		0	0
50	50	0	0	6/8	2	1	IV.I[I	Bb	IV	I	I	I							M	0	0	0, 4, 1		0	0
50	50	1/4	1/4	6/8	2	1	V7	Bb	IV	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	3/8	3/8	6/8	2	1	V7(+64)	Bb	IV	I	V7(+64)	V		7	+64				Mm7	0	0	1, 0, 2, -1	4	1	1
50	50	11/16	11/16	6/8	2	1	V7	Bb	IV	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	51	0	0	6/8	2	1	I	Bb	IV	I	I	I							M	0	0	0, 4, 1		0	0
52	52	1/4	1/4	6/8	2	1	V7	Bb	IV	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	3/8	3/8	6/8	2	1	V7(+64)	Bb	IV	I	V7(+64)	V		7	+64				Mm7	0	0	1, 0, 2, -1	4	1	1
52	52	11/16	11/16	6/8	2	1	V7	Bb	IV	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	0	0	6/8	2	1	I]	Bb	IV	I	I	I							M	0	0	0, 4, 1		0	0
54	54	0	0	6/8	2	1	I.I[I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
54	54	1/4	1/4	6/8	2	1	viio43	Bb	I	I	viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
54	54	3/8	3/8	6/8	2	1	viio43(9)	Bb	I	I	viio43(9)	vii	o	43	9				o7	0	0	-1, -4, 5, 2	0	5	-1
54	54	11/16	11/16	6/8	2	1	viio43	Bb	I	I	viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
55	55	0	0	6/8	2	1	I]	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
56	56	0	0	6/8	2	1	V(b96)	Bb	I		V(b96)	V			b96				M	0	0	1, 5, 4	-4	1	1
56	56	1/4	1/4	6/8	2	1	V7(b9)	Bb	I		V7(b9)	V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
56	56	3/8	3/8	6/8	2	1	V7(b9+64)	Bb	I		V7(b9+64)	V		7	b9+64				Mm7	0	0	1, 0, 2, -1	-4, 4	1	1
56	56	11/16	11/16	6/8	2	1	V7(b9)	Bb	I		V7(b9)	V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
57	57	0	0	6/8	2	1	I[I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
57	57	11/16	11/16	6/8	2	1	viio43	Bb	I	I	viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
58	58	0	0	6/8	2	1	I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
58	58	11/16	11/16	6/8	2	1	viio43	Bb	I	I	viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
59	59	0	0	6/8	2	1	I]\\	Bb	I	I	I	I						\\	M	0	0	0, 4, 1		0	0
