mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin
24	24	95/2	95/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32	1/32	1	250				21		
24	24	381/8	381/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32	1/32	1	251				21		
24	24	191/4	191/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32	1/32	1	252				21		
24	24	383/8	383/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32	1/32	1	253						
25	25	48	48	0.0	0	0	Dynamic	2/4	1	1	0				ff					
25	25	48	48	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	254		articAccentAbove				
25	25	97/2	97/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	255		articAccentAbove				
25	25	49	49	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	256		articAccentAbove				
25	25	99/2	99/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	257				22		
25	25	397/8	397/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	258				22		
25	25	199/4	199/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	259				22		
25	25	399/8	399/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	260						
25	25	48	48	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	261						
25	25	193/4	193/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	262						
25	25	97/2	97/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	263						
25	25	195/4	195/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	264						
25	25	49	49	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	265						
25	25	197/4	197/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	266						
25	25	48	48	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	267		articMarcatoAbove				
26	26	50	50	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	268		articAccentAbove				
26	26	101/2	101/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	269		articAccentAbove				
26	26	51	51	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	270		articAccentAbove				
26	26	103/2	103/2	0.1	3/8	3/8	Chord	2/4	1	1	1/40	1/32	4/5	271				23		
26	26	258/5	258/5	0.1	2/5	2/5	Chord	2/4	1	1	1/40	1/32	4/5	272				23		
26	26	517/10	517/10	0.1	17/40	17/40	Chord	2/4	1	1	1/40	1/32	4/5	273				23		
26	26	259/5	259/5	0.1	9/20	9/20	Chord	2/4	1	1	1/40	1/32	4/5	274				23		
26	26	519/10	519/10	0.1	19/40	19/40	Chord	2/4	1	1	1/40	1/32	4/5	275						
26	26	50	50	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	276						
26	26	201/4	201/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	277						
26	26	101/2	101/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	278						
26	26	203/4	203/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	279						
26	26	51	51	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	280						
26	26	205/4	205/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	281						
26	26	50	50	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	282						
27	27	52	52	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	283		articAccentAbove				
27	27	105/2	105/2	0.0	1/8	1/8	Spanner	2/4	1	1	0									2
27	27	105/2	105/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	284		articAccentAbove				2
27	27	53	53	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	285		articAccentAbove				2
27	27	107/2	107/2	0.1	3/8	3/8	Chord	2/4	1	1	1/40	1/32	4/5	286				24		2
27	27	268/5	268/5	0.1	2/5	2/5	Chord	2/4	1	1	1/40	1/32	4/5	287				24		2
27	27	537/10	537/10	0.1	17/40	17/40	Chord	2/4	1	1	1/40	1/32	4/5	288				24		2
27	27	269/5	269/5	0.1	9/20	9/20	Chord	2/4	1	1	1/40	1/32	4/5	289				24		2
27	27	539/10	539/10	0.1	19/40	19/40	Chord	2/4	1	1	1/40	1/32	4/5	290						2
27	27	52	52	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	291						2
27	27	209/4	209/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	292						2
27	27	105/2	105/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	293						2
27	27	211/4	211/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	294						2
27	27	53	53	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	295						2
27	27	213/4	213/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	296						2
27	27	52	52	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	297						
28	28	54	54	0.0	0	0	Spanner	2/4	1	1	0									
28	28	54	54	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	298		articAccentAbove				
28	28	217/4	217/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	299						
28	28	109/2	109/2	0.0	1/8	1/8	Spanner	2/4	1	1	0									3
28	28	109/2	109/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	300		articAccentAbove				3
28	28	219/4	219/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	301						3
28	28	55	55	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	302		articAccentAbove				3
28	28	221/4	221/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	303						3
28	28	111/2	111/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	304				25		3
28	28	445/8	445/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	305				25		3
28	28	223/4	223/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	306				25		3
28	28	447/8	447/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	307						3
28	28	54	54	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	308						3
28	28	109/2	109/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	309						3
28	28	55	55	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	310						3
28	28	54	54	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	311						
29	29	56	56	0.0	0	0	Spanner	2/4	1	1	0									
29	29	56	56	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	312		articAccentAbove				
29	29	225/4	225/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	313						
29	29	113/2	113/2	0.0	1/8	1/8	Spanner	2/4	1	1	0									4
29	29	113/2	113/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	314		articAccentAbove				4
29	29	227/4	227/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	315						4
29	29	57	57	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	316		articAccentAbove				4
29	29	229/4	229/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	317						4
29	29	115/2	115/2	0.1	3/8	3/8	Chord	2/4	1	1	1/40	1/32	4/5	318				26		4
29	29	288/5	288/5	0.1	2/5	2/5	Chord	2/4	1	1	1/40	1/32	4/5	319				26		4
29	29	577/10	577/10	0.1	17/40	17/40	Chord	2/4	1	1	1/40	1/32	4/5	320				26		4
29	29	289/5	289/5	0.1	9/20	9/20	Chord	2/4	1	1	1/40	1/32	4/5	321				26		4
29	29	579/10	579/10	0.1	19/40	19/40	Chord	2/4	1	1	1/40	1/32	4/5	322						4
29	29	56	56	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	323						4
29	29	113/2	113/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	324						4
29	29	57	57	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	325						4
29	29	56	56	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	326						
30	30	58	58	0.0	0	0	Spanner	2/4	1	1	0									
30	30	58	58	0.0	0	0	Spanner	2/4	1	1	0									5
30	30	58	58	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	327				27		5
30	30	233/4	233/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	328				27		5
30	30	117/2	117/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	329				27		5
30	30	235/4	235/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	330				27		5
30	30	59	59	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	331				27		5
30	30	237/4	237/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	332				27		5
30	30	119/2	119/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	333				27		5
30	30	239/4	239/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	334				27		5
30	30	58	58	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	335						
30	30	233/4	233/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	336						
30	30	117/2	117/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	337						
30	30	235/4	235/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	338						
30	30	59	59	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	339						
30	30	237/4	237/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	340						
30	30	119/2	119/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	341						
30	30	239/4	239/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	342						
30	30	58	58	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	343						
31	31	60	60	0.0	0	0	Dynamic	2/4	1	1	0				pp					
31	31	60	60	0.0	0	0	Spanner	2/4	1	1	0									
31	31	60	60	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	344						
31	31	60	60	0.2	0	0	Chord	2/4	2	1	1/20	1/16	4/5	345						
31	31	301/5	301/5	0.2	1/20	1/20	Chord	2/4	2	1	1/20	1/16	4/5	346						
31	31	302/5	302/5	0.2	1/10	1/10	Chord	2/4	2	1	1/20	1/16	4/5	347						
31	31	303/5	303/5	0.2	3/20	3/20	Chord	2/4	2	1	1/20	1/16	4/5	348						
31	31	304/5	304/5	0.2	1/5	1/5	Chord	2/4	2	1	1/20	1/16	4/5	349						
31	31	61	61	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	350						
31	31	60	60	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	351						
31	31	301/5	301/5	0.8	1/20	1/20	Chord	2/4	2	3	1/5	1/4	4/5	352						
31	31	61	61	1.0	1/4	1/4	Chord	2/4	2	3	1/4	1/4	1	353						
32	32	62	62	0.0	0	0	Dynamic	2/4	1	1	0				pp					
32	32	62	62	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	354		articStaccatoAbove				
32	32	249/4	249/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	355		articStaccatoAbove				
32	32	125/2	125/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	356		articStaccatoAbove				
32	32	251/4	251/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	357		articStaccatoAbove				
32	32	63	63	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	358		articStaccatoAbove				
32	32	253/4	253/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	359		articStaccatoAbove				
32	32	127/2	127/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	360				28		
32	32	509/8	509/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	361				28		
32	32	255/4	255/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	362				28		
32	32	511/8	511/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	363						
32	32	62	62	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	364				29		
32	32	125/2	125/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	365				29		
32	32	63	63	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	366						
32	32	62	62	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	367						
33	33	64	64	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	368						
33	33	64	64	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	369				30		
33	33	129/2	129/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	370				30		
33	33	65	65	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	371						
33	33	64	64	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	372		articStaccatoAbove				
33	33	257/4	257/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	373		articStaccatoAbove				
33	33	129/2	129/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	374		articStaccatoAbove				
33	33	259/4	259/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	375		articStaccatoAbove				
33	33	65	65	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	376		articStaccatoAbove				
33	33	261/4	261/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	377		articStaccatoAbove				
33	33	131/2	131/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32	1/32	1	378				31		
33	33	525/8	525/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32	1/32	1	379				31		
33	33	263/4	263/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32	1/32	1	380				31		
33	33	527/8	527/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32	1/32	1	381						
34	34	66	66	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	382		articStaccatoAbove				
34	34	265/4	265/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	383		articStaccatoAbove				
34	34	133/2	133/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	384		articStaccatoAbove				
34	34	267/4	267/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	385		articStaccatoAbove				
34	34	67	67	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	386		articStaccatoAbove				
34	34	269/4	269/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	387		articStaccatoAbove				
34	34	135/2	135/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	388				32		
34	34	541/8	541/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	389				32		
34	34	271/4	271/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	390				32		
34	34	543/8	543/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	391						
34	34	66	66	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	392				33		
34	34	133/2	133/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	393				33		
34	34	67	67	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	394						
34	34	66	66	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	395						
35	35	68	68	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	396						
35	35	68	68	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	397		articStaccatoBelow				
35	35	137/2	137/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	398		articStaccatoBelow				
35	35	69	69	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	399		articAccentBelow				
35	35	68	68	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	400		articStaccatoAbove				
35	35	273/4	273/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	401		articStaccatoAbove				
35	35	137/2	137/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	402		articStaccatoAbove				
35	35	275/4	275/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	403		articStaccatoAbove				
35	35	69	69	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	404		articStaccatoAbove				
35	35	277/4	277/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	405		articStaccatoAbove				
35	35	139/2	139/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32	1/32	1	406				34		
35	35	557/8	557/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32	1/32	1	407				34		
35	35	279/4	279/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32	1/32	1	408				34		
35	35	559/8	559/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32	1/32	1	409						
36	36	70	70	0.0	0	0	Spanner	2/4	1	1	0								7	
36	36	70	70	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	410		articStaccatoAbove			7	
36	36	281/4	281/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	411		articStaccatoAbove			7	
36	36	141/2	141/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	412		articStaccatoAbove			7	
36	36	283/4	283/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	413		articStaccatoAbove			7	
36	36	71	71	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	414		articStaccatoAbove			7	
36	36	285/4	285/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	415		articStaccatoAbove			7	
36	36	143/2	143/2	0.0	3/8	3/8	Spanner	2/4	1	1	0									
36	36	143/2	143/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	416				35		
36	36	573/8	573/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	417				35		
36	36	287/4	287/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	418				35		
36	36	575/8	575/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	419						
36	36	70	70	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	420				36		
36	36	141/2	141/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	421				36		
36	36	71	71	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	422						
36	36	70	70	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	423						
37	37	72	72	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	424						
37	37	72	72	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	425		articStaccatoBelow				
37	37	145/2	145/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	426		articStaccatoBelow				
37	37	73	73	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	427		articAccentBelow				
37	37	72	72	0.0	0	0	Spanner	2/4	2	1	0								8	
37	37	72	72	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	428		articStaccatoAbove			8	
37	37	289/4	289/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	429		articStaccatoAbove			8	
37	37	145/2	145/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	430		articStaccatoAbove			8	
37	37	291/4	291/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	431		articStaccatoAbove			8	
37	37	73	73	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	432		articStaccatoAbove			8	
37	37	293/4	293/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	433		articStaccatoAbove			8	
37	37	147/2	147/2	0.0	3/8	3/8	Spanner	2/4	2	1	0									
37	37	147/2	147/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32	1/32	1	434				37		
37	37	589/8	589/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32	1/32	1	435				37		
37	37	295/4	295/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32	1/32	1	436				37		
37	37	591/8	591/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32	1/32	1	437						
38	38	74	74	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	438		articAccentAbove				
38	38	149/2	149/2	0.0	1/8	1/8	StaffText	2/4	1	1	0						cresc.			
38	38	149/2	149/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	439		articAccentAbove				
38	38	75	75	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	440		articAccentAbove				
38	38	151/2	151/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	441				38		
38	38	605/8	605/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	442				38		
38	38	303/4	303/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	443				38		
38	38	607/8	607/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	444						
38	38	74	74	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	445						
38	38	297/4	297/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	446						
38	38	149/2	149/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	447						
38	38	299/4	299/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	448						
38	38	75	75	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	449						
38	38	301/4	301/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	450						
38	38	74	74	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	451						
39	39	76	76	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	452		articAccentAbove				
39	39	153/2	153/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	453		articAccentAbove				
39	39	77	77	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	454		articAccentAbove				
39	39	155/2	155/2	0.1	3/8	3/8	Chord	2/4	1	1	1/40	1/32	4/5	455				39		
39	39	388/5	388/5	0.1	2/5	2/5	Chord	2/4	1	1	1/40	1/32	4/5	456				39		
39	39	777/10	777/10	0.1	17/40	17/40	Chord	2/4	1	1	1/40	1/32	4/5	457				39		
39	39	389/5	389/5	0.1	9/20	9/20	Chord	2/4	1	1	1/40	1/32	4/5	458				39		
39	39	779/10	779/10	0.1	19/40	19/40	Chord	2/4	1	1	1/40	1/32	4/5	459						
39	39	76	76	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	460						
39	39	305/4	305/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	461						
39	39	153/2	153/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	462						
39	39	307/4	307/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	463						
39	39	77	77	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	464						
39	39	309/4	309/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	465						
39	39	76	76	0.0	0	0	StaffText	2/4	2	1	0						Con Pedale			
39	39	76	76	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	466		articAccentAbove				
39	39	153/2	153/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	467		articAccentAbove				
39	39	77	77	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	468		articAccentAbove				
40	40	78	78	0.0	0	0	Dynamic	2/4	1	1	0				f					
40	40	78	78	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	469		articAccentAbove				
40	40	313/4	313/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	470						
40	40	157/2	157/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	471		articAccentAbove				
40	40	315/4	315/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	472						
40	40	79	79	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	473		articAccentAbove				
40	40	317/4	317/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	474						
40	40	159/2	159/2	0.1	3/8	3/8	Chord	2/4	1	1	1/40	1/32	4/5	475				40		
40	40	398/5	398/5	0.1	2/5	2/5	Chord	2/4	1	1	1/40	1/32	4/5	476				40		
40	40	797/10	797/10	0.1	17/40	17/40	Chord	2/4	1	1	1/40	1/32	4/5	477				40		
40	40	399/5	399/5	0.1	9/20	9/20	Chord	2/4	1	1	1/40	1/32	4/5	478				40		
40	40	799/10	799/10	0.1	19/40	19/40	Chord	2/4	1	1	1/40	1/32	4/5	479						
40	40	78	78	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	480						
40	40	157/2	157/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	481						
40	40	79	79	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	482						
40	40	78	78	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	483		articAccentBelow				
40	40	157/2	157/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	484		articAccentBelow				
40	40	79	79	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	485		articAccentAbove				
41	41	80	80	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	486		articAccentAbove				
41	41	321/4	321/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	487						
41	41	161/2	161/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	488		articAccentAbove				
41	41	323/4	323/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	489						
41	41	81	81	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	490		articAccentAbove				
41	41	325/4	325/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	491						
41	41	163/2	163/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	492				41		
41	41	653/8	653/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	493				41		
41	41	327/4	327/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	494				41		
41	41	655/8	655/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	495						
41	41	80	80	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	496						
41	41	161/2	161/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	497						
41	41	81	81	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	498						
41	41	80	80	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	499		articAccentBelow				
41	41	161/2	161/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	500		articAccentBelow				
41	41	81	81	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	501		articAccentAbove				
42	42	82	82	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	502		articAccentAbove				
42	42	329/4	329/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	503						
42	42	165/2	165/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	504		articAccentAbove				
42	42	331/4	331/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	505						
42	42	83	83	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	506		articAccentAbove				
42	42	333/4	333/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	507						
42	42	167/2	167/2	0.1	3/8	3/8	Chord	2/4	1	1	1/40	1/32	4/5	508				42		
42	42	418/5	418/5	0.1	2/5	2/5	Chord	2/4	1	1	1/40	1/32	4/5	509				42		
