mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin
39	39	115	115	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	262		articStaccatoAbove			
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	263		articStaccatoAbove			
39	39	116	116	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	264		articStaccatoAbove			
39	39	233/2	233/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	265		articStaccatoAbove			
40	40	117	117	0.0	0	0	Spanner	3/4	1	1	0								0
40	40	117	117	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	266				28	0
40	40	469/4	469/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	267				28	0
40	40	235/2	235/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	268				28	0
40	40	471/4	471/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	269				28	0
40	40	118	118	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	270				28	0
40	40	473/4	473/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	271				28	0
40	40	237/2	237/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	272				28	0
40	40	475/4	475/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	273				28	0
40	40	119	119	0.0	1/2	1/2	Dynamic	3/4	1	1	0				f				
40	40	119	119	0.0	1/2	1/2	Spanner	3/4	1	1	0								
40	40	119	119	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	274		articAccentAbove			
40	40	117	117	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	275		articStaccatoAbove			
40	40	235/2	235/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	276		articStaccatoAbove			
40	40	118	118	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	277		articStaccatoAbove			
40	40	237/2	237/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	278		articStaccatoAbove			
40	40	119	119	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	279		articAccentAbove			
41	41	120	120	0.0	0	0	Dynamic	3/4	1	1	0				p				
41	41	120	120	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	280				29	
41	41	481/4	481/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	281				29	
41	41	241/2	241/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	282		articStaccatoBelow			
41	41	121	121	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	283				30	
41	41	485/4	485/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	284				30	
41	41	243/2	243/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	285		articStaccatoBelow			
41	41	122	122	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	286				31	
41	41	489/4	489/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	287				31	
41	41	245/2	245/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	288		articStaccatoAbove			
41	41	120	120	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	289		articStaccatoAbove			
41	41	241/2	241/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	290		articStaccatoAbove			
41	41	121	121	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	291		articStaccatoAbove			
41	41	243/2	243/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	292		articStaccatoAbove			
41	41	122	122	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	293		articStaccatoAbove			
41	41	245/2	245/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	294		articStaccatoAbove			
42	42	123	123	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	295				32	
42	42	493/4	493/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	296				32	
42	42	247/2	247/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	297				32	
42	42	495/4	495/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	298				32	
42	42	124	124	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	299				32	
42	42	497/4	497/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	300				32	
42	42	249/2	249/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	301				32	
42	42	499/4	499/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	302				32	
42	42	125	125	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	303				32	
42	42	501/4	501/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	304				32	
42	42	251/2	251/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	305				32	
42	42	503/4	503/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	306					
42	42	123	123	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	307		articStaccatoAbove			
42	42	247/2	247/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	308		articStaccatoAbove			
42	42	124	124	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	309		articStaccatoAbove			
42	42	249/2	249/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	310		articStaccatoAbove			
42	42	125	125	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	311		articStaccatoAbove			
42	42	251/2	251/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	312		articStaccatoAbove			
43	43	126	126	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	313				33	
43	43	505/4	505/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	314				33	
43	43	253/2	253/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	315		articStaccatoBelow			
43	43	127	127	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	316				34	
43	43	509/4	509/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	317				34	
43	43	255/2	255/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	318		articStaccatoBelow			
43	43	128	128	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	319				35	
43	43	513/4	513/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	320				35	
43	43	257/2	257/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	321		articStaccatoAbove			
43	43	126	126	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	322		articStaccatoAbove			
43	43	253/2	253/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	323		articStaccatoAbove			
43	43	127	127	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	324		articStaccatoAbove			
43	43	255/2	255/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	325		articStaccatoAbove			
43	43	128	128	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	326		articStaccatoAbove			
43	43	257/2	257/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	327		articStaccatoAbove			
44	44	129	129	0.0	0	0	Spanner	3/4	1	1	0								1
44	44	129	129	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	328				36	1
44	44	517/4	517/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	329				36	1
44	44	259/2	259/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	330				36	1
44	44	519/4	519/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	331				36	1
44	44	130	130	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	332				36	1
44	44	521/4	521/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	333				36	1
44	44	261/2	261/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	334				36	1
44	44	523/4	523/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	335				36	1
44	44	131	131	0.0	1/2	1/2	Dynamic	3/4	1	1	0				f				
44	44	131	131	0.0	1/2	1/2	Spanner	3/4	1	1	0								
44	44	131	131	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	336		articAccentAbove			
44	44	129	129	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	337		articStaccatoAbove			
44	44	259/2	259/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	338		articStaccatoAbove			
44	44	130	130	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	339		articStaccatoAbove			
44	44	261/2	261/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	340		articStaccatoAbove			
44	44	131	131	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	341		articAccentAbove			
45	45	132	132	0.0	0	0	Dynamic	3/4	1	1	0				f				
45	45	265/2	265/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	342		articAccentBelow			
45	45	267/2	267/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	343		articAccentBelow			
45	45	269/2	269/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	344		articAccentBelow			
45	45	132	132	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	345		articStaccatoAbove			
45	45	265/2	265/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	346		articAccentAbove			
45	45	133	133	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	347		articStaccatoAbove			
45	45	267/2	267/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	348		articAccentAbove			
45	45	134	134	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	349		articStaccatoAbove			
45	45	269/2	269/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	350		articAccentAbove			
46	46	271/2	271/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	351		articAccentBelow			
46	46	273/2	273/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	352		articAccentBelow			
46	46	275/2	275/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	353		articAccentBelow			
46	46	135	135	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	354				37	
46	46	541/4	541/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	355				37	
46	46	271/2	271/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	356				37	
46	46	543/4	543/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	357				37	
46	46	136	136	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	358				37	
46	46	545/4	545/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	359				37	
46	46	273/2	273/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	360				37	
46	46	547/4	547/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	361				37	
46	46	137	137	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	362				37	
46	46	549/4	549/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	363				37	
46	46	275/2	275/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	364				37	
46	46	551/4	551/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	365					
47	47	277/2	277/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	366		articAccentBelow			
47	47	279/2	279/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	367		articAccentBelow			
47	47	281/2	281/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	368		articAccentBelow			
47	47	138	138	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	369		articStaccatoAbove			
47	47	277/2	277/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	370		articAccentAbove			
47	47	139	139	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	371		articStaccatoAbove			
47	47	279/2	279/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	372		articAccentAbove			
47	47	140	140	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	373		articStaccatoAbove			
47	47	281/2	281/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	374		articAccentAbove			
48	48	283/2	283/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	375		articAccentAbove			
48	48	285/2	285/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	376		articAccentBelow			
48	48	143	143	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	377		articStaccatoBelow			
48	48	141	141	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	378				38	
48	48	565/4	565/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	379				38	
48	48	283/2	283/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	380				38	
48	48	567/4	567/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	381				38	
48	48	142	142	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	382				38	
48	48	569/4	569/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	383				38	
48	48	285/2	285/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	384				38	
48	48	571/4	571/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	385				38	
48	48	143	143	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	386					
49	49	144	144	0.0	0	0	Dynamic	3/4	1	1	0				pp				
49	49	289/2	289/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	387		articStaccatoBelow			
49	49	291/2	291/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	388		articStaccatoBelow			
49	49	293/2	293/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	389		articStaccatoBelow			
49	49	144	144	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	390		articStaccatoAbove			
49	49	289/2	289/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	391		articStaccatoAbove			
49	49	145	145	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	392		articStaccatoAbove			
49	49	291/2	291/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	393		articStaccatoAbove			
49	49	146	146	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	394		articStaccatoAbove			
49	49	293/2	293/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	395		articStaccatoAbove			
50	50	295/2	295/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	396		articStaccatoBelow			
50	50	297/2	297/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	397		articStaccatoBelow			
50	50	299/2	299/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	398		articStaccatoBelow			
50	50	147	147	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	399				39	
50	50	589/4	589/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	400				39	
50	50	295/2	295/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	401				39	
50	50	591/4	591/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	402				39	
50	50	148	148	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	403				39	
50	50	593/4	593/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	404				39	
50	50	297/2	297/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	405				39	
50	50	595/4	595/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	406				39	
50	50	149	149	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	407				39	
50	50	597/4	597/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	408				39	
50	50	299/2	299/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	409				39	
50	50	599/4	599/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	410					
51	51	301/2	301/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	411		articStaccatoBelow			
51	51	303/2	303/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	412		articStaccatoBelow			
51	51	305/2	305/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	413		articStaccatoBelow			
51	51	150	150	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	414		articStaccatoAbove			
51	51	301/2	301/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	415		articStaccatoAbove			
51	51	151	151	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	416		articStaccatoAbove			
51	51	303/2	303/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	417		articStaccatoAbove			
51	51	152	152	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	418		articStaccatoAbove			
51	51	305/2	305/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	419		articStaccatoAbove			
52	52	307/2	307/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	420		articStaccatoBelow			
52	52	309/2	309/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	421		articStaccatoAbove			
52	52	155	155	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	422		articAccentBelow			
52	52	153	153	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	423				40	
52	52	613/4	613/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	424				40	
52	52	307/2	307/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	425				40	
52	52	615/4	615/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	426				40	
52	52	154	154	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	427				40	
52	52	617/4	617/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	428				40	
52	52	309/2	309/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	429				40	
52	52	619/4	619/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	430				40	
52	52	155	155	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	431		articAccentBelow			
53	53	156	156	0.0	0	0	Dynamic	3/4	1	1	0				pp				
53	53	156	156	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	432				41	
53	53	625/4	625/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	433				41	
53	53	313/2	313/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	434				41	
53	53	627/4	627/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	435				41	
53	53	157	157	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	436				41	
53	53	629/4	629/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	437				41	
53	53	315/2	315/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	438				41	
53	53	631/4	631/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	439				41	
53	53	158	158	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	440		articAccentAbove			
53	53	156	156	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	441		articStaccatoBelow			
53	53	313/2	313/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	442		articStaccatoBelow			
53	53	157	157	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	443		articStaccatoBelow			
53	53	315/2	315/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	444		articStaccatoBelow			
53	53	158	158	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	445		articStaccatoBelow			
53	53	317/2	317/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	446		articStaccatoBelow			
54	54	159	159	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	447				42	
54	54	637/4	637/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	448				42	
54	54	319/2	319/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	449				42	
54	54	639/4	639/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	450				42	
54	54	160	160	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	451				42	
54	54	641/4	641/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	452				42	
54	54	321/2	321/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	453				42	
54	54	643/4	643/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	454				42	
54	54	161	161	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	455		articAccentAbove			
54	54	159	159	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	456		articStaccatoAbove			
54	54	319/2	319/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	457		articStaccatoAbove			
54	54	160	160	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	458		articStaccatoAbove			
54	54	321/2	321/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	459		articStaccatoAbove			
54	54	161	161	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	460		articStaccatoAbove			
54	54	323/2	323/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	461		articStaccatoAbove			
55	55	162	162	0.0	0	0	Spanner	3/4	1	1	0								2
55	55	162	162	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	462				43	2
55	55	649/4	649/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	463				43	2
55	55	325/2	325/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	464				43	2
55	55	651/4	651/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	465				43	2
55	55	163	163	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	466				43	2
55	55	653/4	653/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	467				43	2
55	55	327/2	327/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	468				43	2
55	55	655/4	655/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	469				43	2
55	55	164	164	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	470		articAccentAbove			2
55	55	162	162	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	471		articStaccatoAbove			
55	55	325/2	325/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	472		articStaccatoAbove			
55	55	163	163	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	473		articStaccatoAbove			
55	55	327/2	327/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	474		articStaccatoAbove			
55	55	164	164	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	475		articStaccatoAbove			
55	55	329/2	329/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	476		articStaccatoAbove			
56	56	165	165	0.0	0	0	Spanner	3/4	1	1	0								
56	56	165	165	0.0	0	0	Spanner	3/4	1	1	0								3
56	56	165	165	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	477				44	3
56	56	661/4	661/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	478				44	3
56	56	331/2	331/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	479				44	3
56	56	663/4	663/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	480				44	3
56	56	166	166	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	481				44	3
56	56	665/4	665/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	482				44	3
56	56	333/2	333/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	483				44	3
56	56	667/4	667/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	484				44	3
56	56	167	167	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	485		articAccentAbove			3
56	56	165	165	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	486		articStaccatoAbove			
56	56	331/2	331/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	487		articStaccatoAbove			
56	56	166	166	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	488		articStaccatoAbove			
56	56	333/2	333/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	489		articStaccatoAbove			
56	56	167	167	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	490		articStaccatoAbove			
56	56	335/2	335/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	491		articStaccatoAbove			
57	57	168	168	0.0	0	0	Dynamic	3/4	1	1	0				f				
57	57	168	168	0.0	0	0	Spanner	3/4	1	1	0								
57	57	168	168	0.0	0	0	Spanner	3/4	1	1	0								4
57	57	168	168	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	492				45	4
57	57	673/4	673/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	493				45	4
57	57	337/2	337/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	494				45	4
57	57	675/4	675/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	495				45	4
57	57	169	169	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	496				45	4
57	57	677/4	677/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	497				45	4
57	57	339/2	339/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	498				45	4
57	57	679/4	679/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	499				45	4
57	57	170	170	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	500				45, 46	4
57	57	511/3	511/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	501				45, 46	4
57	57	512/3	512/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	502				45	4
57	57	168	168	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	503					
57	57	337/2	337/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	504					
57	57	169	169	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	505					
57	57	339/2	339/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	506					
57	57	170	170	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	507					
57	57	341/2	341/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	508					
58	58	171	171	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	509				45	4
58	58	685/4	685/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	510				45	4
58	58	343/2	343/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	511				45	4
58	58	687/4	687/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	512				45	4
58	58	172	172	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	513				45	4
